"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC";"Math.RMS";"Math.AVG1000";"Math.StdDev";"Math.StdDev100"
262;125,078;2,0846333333;1752603326,586;9,9804343;9,980433134;9,9804326897;0,0000029194;0,0000028609
263;125,577;2,09295;1752603327,085;9,9804343;9,980433167;9,9804326958;0,0000029155;0,000002855
264;126,077;2,1012833333;1752603327,585;9,9804376;9,980433266;9,9804327143;0,0000029255;0,0000028351
265;126,577;2,1096166667;1752603328,085;9,9804354;9,980433266;9,9804327244;0,0000029246;0,0000028351
266;127,077;2,11795;1752603328,585;9,9804343;9,980433288;9,9804327303;0,0000029207;0,0000028345
267;127,577;2,1262833333;1752603329,085;9,9804321;9,980433376;9,980432728;0,0000029155;0,000002652
268;128,077;2,1346166667;1752603329,585;9,9804354;9,980433398;9,9804327379;0,0000029146;0,0000026596
269;128,577;2,14295;1752603330,085;9,9804343;9,980433409;9,9804327437;0,0000029107;0,0000026611
270;129,077;2,1512833333;1752603330,585;9,9804321;9,98043342;9,9804327413;0,0000029056;0,0000026533
271;129,577;2,1596166667;1752603331,085;9,9804343;9,980433453;9,9804327471;0,0000029018;0,0000026434
272;130,078;2,1679666667;1752603331,586;9,9804332;9,980433475;9,9804327487;0,0000028966;0,0000026319
273;130,578;2,1763;1752603332,086;9,9804343;9,980433497;9,9804327544;0,0000028928;0,0000026295
274;131,078;2,1846333333;1752603332,586;9,9804321;9,980433486;9,980432752;0,0000028878;0,000002633
275;131,577;2,19295;1752603333,085;9,9804365;9,980433508;9,9804327656;0,0000028913;0,0000026491
276;132,077;2,2012833333;1752603333,585;9,9804288;9,980433486;9,9804327513;0,0000028959;0,0000026791
277;132,577;2,2096166667;1752603334,086;9,9804288;9,980433409;9,9804327371;0,0000029004;0,0000027021
278;133,078;2,2179666667;1752603334,587;9,9804321;9,980433387;9,9804327348;0,0000028954;0,0000027037
279;133,577;2,2262833333;1752603335,085;9,9804354;9,980433409;9,9804327443;0,0000028946;0,0000027111
280;134,077;2,2346166667;1752603335,586;9,9804343;9,980433431;9,9804327498;0,0000028909;0,0000027093
281;134,578;2,2429666667;1752603336,087;9,9804321;9,980433409;9,9804327475;0,000002886;0,0000027111
282;135,077;2,2512833333;1752603336,586;9,980431;9,980433387;9,9804327413;0,0000028828;0,0000027218
283;135,578;2,2596333333;1752603337,086;9,9804332;9,980433387;9,980432743;0,0000028778;0,0000027218
284;136,077;2,26795;1752603337,586;9,9804343;9,980433387;9,9804327484;0,0000028742;0,0000027218
285;136,578;2,2763;1752603338,086;9,9804354;9,980433376;9,9804327577;0,0000028734;0,0000027113
286;137,077;2,2846166667;1752603338,586;9,9804321;9,980433354;9,9804327554;0,0000028687;0,0000027126
287;137,577;2,29295;1752603339,086;9,9804288;9,980433321;9,9804327417;0,0000028731;0,0000027479
288;138,077;2,3012833333;1752603339,585;9,9804354;9,980433321;9,9804327509;0,0000028724;0,0000027479
289;138,577;2,3096166667;1752603340,085;9,9804299;9,980433321;9,980432741;0,0000028723;0,0000027479
290;139,077;2,31795;1752603340,585;9,980431;9,980433343;9,9804327351;0,0000028692;0,00000272
291;139,577;2,3262833333;1752603341,086;9,980431;9,980433387;9,9804327291;0,000002866;0,0000026443
292;140,078;2,3346333333;1752603341,587;9,9804332;9,980433442;9,9804327307;0,0000028613;0,0000025813
293;140,577;2,34295;1752603342,086;9,9804343;9,980433442;9,9804327361;0,0000028578;0,0000025813
294;141,077;2,3512833333;1752603342,585;9,9804343;9,980433475;9,9804327414;0,0000028544;0,0000025708
295;141,577;2,3596166667;1752603343,085;9,9804343;9,980433475;9,9804327466;0,000002851;0,0000025708
296;142,077;2,36795;1752603343,585;9,9804321;9,980433464;9,9804327444;0,0000028465;0,0000025744
297;142,577;2,3762833333;1752603344,085;9,9804376;9,98043353;9,9804327607;0,0000028556;0,0000025951
298;143,078;2,3846333333;1752603344,586;9,9804321;9,980433508;9,9804327585;0,000002851;0,0000025978
299;143,577;2,39295;1752603345,085;9,9804321;9,980433508;9,9804327563;0,0000028465;0,0000025978
300;144,077;2,4012833333;1752603345,586;9,9804266;9,980433453;9,9804327359;0,0000028638;0,0000026847
301;144,577;2,4096166667;1752603346,085;9,9804332;9,980433475;9,9804327374;0,0000028592;0,0000026734
302;145,078;2,4179666667;1752603346,586;9,9804321;9,980433486;9,9804327353;0,0000028547;0,0000026653
303;145,578;2,4263;1752603347,086;9,9804354;9,980433574;9,9804327441;0,0000028541;0,0000025796
304;146,078;2,4346333333;1752603347,586;9,9804365;9,980433618;9,9804327564;0,0000028575;0,0000025917
305;146,577;2,44295;1752603348,086;9,9804343;9,980433651;9,9804327614;0,0000028541;0,000002579
306;147,077;2,4512833333;1752603348,586;9,9804332;9,980433629;9,9804327629;0,0000028496;0,0000025733
307;147,578;2,4596333333;1752603349,086;9,9804332;9,98043364;9,9804327643;0,000002845;0,000002569
308;148,077;2,46795;1752603349,586;9,9804354;9,980433651;9,9804327728;0,0000028444;0,0000025743
309;148,577;2,4762833333;1752603350,086;9,9804343;9,980433651;9,9804327777;0,0000028411;0,0000025743
310;149,078;2,4846333333;1752603350,586;9,9804321;9,980433629;9,9804327756;0,0000028368;0,000002578
311;149,577;2,49295;1752603351,085;9,9804354;9,98043364;9,980432784;0,0000028361;0,0000025833
312;150,077;2,5012833333;1752603351,586;9,980431;9,980433563;9,9804327783;0,0000028333;0,0000025454
313;150,577;2,5096166667;1752603352,086;9,9804299;9,980433486;9,9804327691;0,0000028335;0,0000025385
314;151,077;2,51795;1752603352,586;9,9804299;9,980433442;9,98043276;0,0000028336;0,0000025623
315;151,58;2,5263333333;1752603353,089;9,9804321;9,980433409;9,9804327579;0,0000028293;0,0000025581
316;152,077;2,5346166667;1752603353,586;9,9804299;9,980433299;9,9804327489;0,0000028294;0,0000024676
317;152,578;2,5429666667;1752603354,086;9,9804332;9,980433266;9,9804327503;0,000002825;0,0000024463
318;153,077;2,5512833333;1752603354,585;9,9804288;9,980433233;9,9804327379;0,0000028293;0,0000024842
319;153,577;2,5596166667;1752603355,085;9,9804332;9,980433222;9,9804327394;0,0000028249;0,0000024818
320;154,077;2,56795;1752603355,585;9,980431;9,980433178;9,980432734;0,0000028222;0,0000024818
321;154,577;2,5762833333;1752603356,085;9,980431;9,980433167;9,9804327286;0,0000028194;0,0000024891
322;155,077;2,5846166667;1752603356,586;9,9804288;9,980433112;9,9804327164;0,0000028235;0,0000025243
323;155,578;2,5929666667;1752603357,086;9,9804299;9,980433046;9,9804327077;0,0000028235;0,0000025211
324;156,077;2,6012833333;1752603357,586;9,980431;9,980433046;9,9804327025;0,0000028207;0,0000025211
325;156,577;2,6096166667;1752603358,086;9,9804321;9,980433035;9,9804327006;0,0000028166;0,0000025228
326;157,077;2,61795;1752603358,586;9,9804288;9,980432958;9,9804326887;0,0000028205;0,0000025335
327;157,577;2,6262833333;1752603359,086;9,9804277;9,980432914;9,9804326735;0,0000028296;0,0000025862
328;158,077;2,6346166667;1752603359,585;9,9804277;9,980432848;9,9804326584;0,0000028386;0,0000026343
329;158,577;2,64295;1752603360,085;9,9804288;9,980432815;9,9804326467;0,0000028422;0,0000026642
330;159,077;2,6512833333;1752603360,585;9,9804277;9,98043276;9,9804326317;0,0000028509;0,0000027125
331;159,577;2,6596166667;1752603361,085;9,9804332;9,980432727;9,9804326334;0,0000028468;0,0000026865
332;160,077;2,66795;1752603361,585;9,9804321;9,980432705;9,9804326318;0,0000028426;0,0000026825
333;160,578;2,6763;1752603362,086;9,9804266;9,980432595;9,9804326138;0,0000028575;0,0000027052
334;161,077;2,6846166667;1752603362,586;9,9804288;9,98043254;9,9804326024;0,0000028608;0,000002726
335;161,577;2,69295;1752603363,086;9,980431;9,980432518;9,9804325976;0,0000028579;0,0000027295
336;162,078;2,7013;1752603363,586;9,9804365;9,980432518;9,9804326092;0,0000028615;0,0000027295
337;162,578;2,7096333333;1752603364,086;9,9804299;9,980432441;9,9804326012;0,0000028611;0,0000026931
338;163,078;2,7179666667;1752603364,586;9,9804343;9,980432408;9,9804326062;0,0000028583;0,0000026491
339;163,577;2,7262833333;1752603365,086;9,9804343;9,980432386;9,9804326112;0,0000028556;0,0000026237
340;164,078;2,7346333333;1752603365,586;9,9804321;9,980432397;9,9804326097;0,0000028515;0,0000026202
341;164,578;2,7429666667;1752603366,086;9,9804343;9,980432408;9,9804326146;0,0000028488;0,0000026259
342;165,077;2,7512833333;1752603366,585;9,9804343;9,980432397;9,9804326195;0,0000028461;0,0000026155
343;165,577;2,7596166667;1752603367,085;9,9804354;9,980432419;9,9804326276;0,0000028459;0,0000026315
344;166,078;2,7679666667;1752603367,586;9,980431;9,980432386;9,9804326229;0,0000028431;0,0000026284
345;166,577;2,7762833333;1752603368,085;9,9804354;9,980432463;9,9804326309;0,0000028429;0,0000026024
346;167,077;2,7846166667;1752603368,585;9,9804332;9,980432463;9,9804326326;0,000002839;0,0000026024
347;167,577;2,79295;1752603369,086;9,9804321;9,980432452;9,980432631;0,000002835;0,0000026016
348;168,078;2,8013;1752603369,586;9,9804343;9,980432496;9,9804326358;0,0000028323;0,0000025952
349;168,577;2,8096166667;1752603370,086;9,9804354;9,980432485;9,9804326437;0,0000028321;0,0000025803
350;169,078;2,8179666667;1752603370,586;9,9804299;9,980432485;9,9804326359;0,0000028319;0,0000025803
351;169,577;2,8262833333;1752603371,085;9,9804354;9,980432463;9,9804326438;0,0000028317;0,0000025454
352;170,077;2,8346166667;1752603371,585;9,9804288;9,980432386;9,9804326329;0,000002835;0,0000025385
353;170,577;2,84295;1752603372,086;9,9804343;9,980432441;9,9804326376;0,0000028324;0,0000025195
354;171,078;2,8513;1752603372,587;9,9804343;9,980432441;9,9804326423;0,0000028298;0,0000025195
355;171,577;2,8596166667;1752603373,085;9,9804365;9,980432474;9,9804326531;0,0000028332;0,000002551
356;172,077;2,86795;1752603373,585;9,9804354;9,980432518;9,9804326608;0,0000028329;0,0000025632
357;172,577;2,8762833333;1752603374,086;9,9804321;9,980432529;9,9804326592;0,0000028291;0,000002559
358;173,077;2,8846166667;1752603374,585;9,9804321;9,980432562;9,9804326577;0,0000028253;0,0000025316
359;173,577;2,89295;1752603375,085;9,9804288;9,980432518;9,9804326469;0,0000028287;0,0000025585
360;174,077;2,9012833333;1752603375,585;9,980431;9,980432507;9,9804326424;0,0000028261;0,0000025626
361;174,577;2,9096166667;1752603376,085;9,9804321;9,980432529;9,9804326409;0,0000028223;0,0000025494
362;175,077;2,91795;1752603376,586;9,9804321;9,980432507;9,9804326394;0,0000028186;0,0000025435
363;175,577;2,9262833333;1752603377,086;9,9804332;9,980432496;9,9804326409;0,0000028148;0,000002538
364;176,077;2,9346166667;1752603377,586;9,980431;9,98043243;9,9804326364;0,0000028123;0,0000024893
365;176,577;2,94295;1752603378,086;9,9804277;9,980432353;9,980432623;0,0000028202;0,0000025155
366;177,078;2,9513;1752603378,586;9,9804288;9,980432298;9,9804326125;0,0000028234;0,0000025325
367;177,578;2,9596333333;1752603379,085;9,9804266;9,980432243;9,9804325962;0,000002837;0,0000025958
368;178,078;2,9679666667;1752603379,586;9,9804321;9,98043221;9,9804325949;0,0000028332;0,0000025762
369;178,577;2,9762833333;1752603380,086;9,9804288;9,980432155;9,9804325846;0,0000028363;0,0000025898
370;179,077;2,9846166667;1752603380,585;9,9804365;9,980432199;9,9804325951;0,0000028397;0,000002626
371;179,577;2,99295;1752603381,085;9,9804376;9,980432232;9,9804326086;0,0000028477;0,0000026729
372;180,077;3,0012833333;1752603381,585;9,9804321;9,980432221;9,9804326072;0,000002844;0,0000026712
373;180,578;3,0096333333;1752603382,086;9,980431;9,980432188;9,9804326029;0,0000028414;0,0000026656
374;181,077;3,01795;1752603382,586;9,9804288;9,980432155;9,9804325928;0,0000028444;0,0000026871
375;181,577;3,0262833333;1752603383,085;9,9804299;9,980432089;9,9804325856;0,000002844;0,0000026602
376;182,078;3,0346333333;1752603383,586;9,9804321;9,980432122;9,9804325844;0,0000028403;0,0000026394
377;182,578;3,0429666667;1752603384,086;9,9804299;9,980432133;9,9804325772;0,0000028399;0,0000026276
378;183,078;3,0513;1752603384,586;9,9804321;9,980432133;9,980432576;0,0000028363;0,0000026276
379;183,577;3,0596166667;1752603385,085;9,9804299;9,980432078;9,9804325689;0,0000028358;0,0000026161
380;184,077;3,06795;1752603385,585;9,9804277;9,980432012;9,9804325562;0,0000028431;0,0000026426
381;184,577;3,0762833333;1752603386,086;9,9804288;9,980431979;9,9804325463;0,0000028458;0,000002662
382;185,078;3,0846333333;1752603386,586;9,9804321;9,98043199;9,9804325452;0,0000028422;0,0000026602
383;185,578;3,0929666667;1752603387,086;9,9804332;9,98043199;9,9804325469;0,0000028387;0,0000026602
384;186,077;3,1012833333;1752603387,586;9,9804343;9,98043199;9,9804325514;0,0000028364;0,0000026602
385;186,577;3,1096166667;1752603388,085;9,9804343;9,980431979;9,980432556;0,0000028341;0,0000026482
386;187,077;3,11795;1752603388,585;9,9804299;9,980431957;9,9804325491;0,0000028336;0,0000026563
387;187,577;3,1262833333;1752603389,086;9,980431;9,980431979;9,9804325451;0,0000028311;0,000002639
388;188,077;3,1346166667;1752603389,586;9,9804343;9,980431968;9,9804325496;0,0000028288;0,0000026268
389;188,577;3,14295;1752603390,086;9,9804332;9,980432001;9,9804325513;0,0000028254;0,0000026213
390;189,077;3,1512833333;1752603390,585;9,9804332;9,980432023;9,9804325529;0,0000028219;0,000002622
391;189,577;3,1596166667;1752603391,085;9,9804332;9,980432045;9,9804325546;0,0000028185;0,0000026226
392;190,078;3,1679666667;1752603391,586;9,9804354;9,980432067;9,9804325618;0,0000028186;0,0000026416
393;190,577;3,1762833333;1752603392,085;9,9804332;9,980432056;9,9804325635;0,0000028152;0,0000026344
394;191,078;3,1846333333;1752603392,586;9,9804299;9,980432012;9,9804325567;0,0000028148;0,0000026333
395;191,578;3,1929666667;1752603393,086;9,9804321;9,98043199;9,9804325556;0,0000028113;0,0000026232
396;192,078;3,2013;1752603393,586;9,9804332;9,980432001;9,9804325572;0,000002808;0,000002626
397;192,577;3,2096166667;1752603394,085;9,9804321;9,980431946;9,980432556;0,0000028045;0,0000025644
398;193,077;3,21795;1752603394,585;9,9804277;9,980431902;9,9804325439;0,0000028115;0,0000025992
399;193,578;3,2263;1752603395,086;9,9804365;9,980431946;9,9804325538;0,000002815;0,0000026395
400;194,078;3,2346333333;1752603395,587;9,9804332;9,980432012;9,9804325554;0,0000028116;0,0000025865
401;194,577;3,24295;1752603396,085;9,9804288;9,980431968;9,980432546;0,0000028143;0,0000026035
402;195,078;3,2513;1752603396,586;9,9804288;9,980431935;9,9804325367;0,000002817;0,0000026226
403;195,577;3,2596166667;1752603397,086;9,980431;9,980431891;9,9804325329;0,0000028146;0,0000026007
404;196,078;3,2679666667;1752603397,586;9,9804321;9,980431847;9,9804325319;0,0000028112;0,0000025588
405;196,577;3,2762833333;1752603398,086;9,9804332;9,980431836;9,9804325335;0,0000028079;0,0000025505
406;197,078;3,2846333333;1752603398,586;9,9804387;9,980431891;9,9804325486;0,000002821;0,000002638
407;197,578;3,2929666667;1752603399,086;9,9804332;9,980431891;9,9804325502;0,0000028178;0,000002638
408;198,078;3,3013;1752603399,586;9,9804321;9,980431858;9,9804325491;0,0000028144;0,0000026142
409;198,577;3,3096166667;1752603400,086;9,9804332;9,980431847;9,9804325507;0,0000028111;0,0000026061
410;199,077;3,31795;1752603400,586;9,9804299;9,980431825;9,9804325443;0,0000028107;0,0000026133
411;199,578;3,3263;1752603401,087;9,9804343;9,980431814;9,9804325485;0,0000028087;0,0000026004
412;200,078;3,3346333333;1752603401,586;9,9804332;9,980431836;9,9804325501;0,0000028054;0,0000026027
413;200,578;3,3429666667;1752603402,086;9,9804365;9,980431902;9,9804325597;0,0000028087;0,0000026366
414;201,077;3,3512833333;1752603402,586;9,9804321;9,980431924;9,9804325586;0,0000028054;0,0000026289
415;201,577;3,3596166667;1752603403,086;9,9804354;9,980431957;9,9804325654;0,0000028055;0,0000026517
416;202,077;3,36795;1752603403,585;9,9804354;9,980432012;9,9804325722;0,0000028056;0,0000026656
417;202,577;3,3762833333;1752603404,085;9,9804332;9,980432012;9,9804325737;0,0000028024;0,0000026656
418;203,077;3,3846166667;1752603404,585;9,9804321;9,980432045;9,9804325726;0,0000027991;0,0000026458
419;203,578;3,3929666667;1752603405,086;9,9804365;9,980432078;9,9804325819;0,0000028023;0,0000026807
420;204,078;3,4013;1752603405,586;9,9804332;9,9804321;9,9804325834;0,0000027992;0,0000026808
421;204,577;3,4096166667;1752603406,085;9,9804343;9,980432133;9,9804325874;0,0000027971;0,0000026874
422;205,077;3,41795;1752603406,585;9,9804332;9,980432177;9,9804325889;0,0000027939;0,0000026683
423;205,578;3,4263;1752603407,086;9,9804332;9,98043221;9,9804325903;0,0000027908;0,0000026602
424;206,077;3,4346166667;1752603407,585;9,9804354;9,980432254;9,9804325969;0,0000027908;0,0000026763
425;206,577;3,44295;1752603408,085;9,9804343;9,980432276;9,9804326009;0,0000027888;0,0000026841
426;207,077;3,4512833333;1752603408,585;9,980431;9,980432298;9,9804325972;0,0000027866;0,0000026642
427;207,578;3,4596333333;1752603409,086;9,9804321;9,980432342;9,980432596;0,0000027834;0,0000026236
428;208,077;3,46795;1752603409,585;9,980431;9,980432375;9,9804325923;0,0000027812;0,0000025851
429;208,578;3,4763;1752603410,086;9,9804321;9,980432408;9,9804325912;0,0000027781;0,0000025599
430;209,077;3,4846166667;1752603410,586;9,9804321;9,980432452;9,98043259;0,0000027749;0,0000025156
431;209,577;3,49295;1752603411,086;9,980431;9,98043243;9,9804325863;0,0000027728;0,0000025186
432;210,077;3,5012833333;1752603411,586;9,9804321;9,98043243;9,9804325852;0,0000027697;0,0000025186
433;210,577;3,5096166667;1752603412,086;9,9804354;9,980432518;9,9804325917;0,0000027698;0,000002466
434;211,078;3,5179666667;1752603412,586;9,9804299;9,980432529;9,9804325855;0,0000027696;0,0000024517
435;211,578;3,5263;1752603413,086;9,9804343;9,980432562;9,9804325894;0,0000027676;0,0000024531
436;212,078;3,5346333333;1752603413,586;9,9804321;9,980432518;9,9804325883;0,0000027645;0,000002421
437;212,577;3,54295;1752603414,086;9,9804343;9,980432562;9,9804325922;0,0000027626;0,0000024129
438;213,077;3,5512833333;1752603414,586;9,9804321;9,98043254;9,9804325911;0,0000027595;0,0000024069
439;213,577;3,5596166667;1752603415,086;9,9804376;9,980432573;9,9804326025;0,0000027667;0,0000024535
440;214,077;3,56795;1752603415,586;9,9804343;9,980432595;9,9804326063;0,0000027647;0,0000024591
441;214,577;3,5762833333;1752603416,086;9,9804354;9,980432606;9,9804326127;0,0000027648;0,0000024692
442;215,077;3,5846166667;1752603416,585;9,9804343;9,980432606;9,9804326165;0,0000027628;0,0000024692
443;215,577;3,59295;1752603417,085;9,9804332;9,980432584;9,9804326178;0,0000027598;0,0000024538
444;216,077;3,6012833333;1752603417,586;9,9804343;9,980432617;9,9804326216;0,0000027579;0,0000024545
445;216,577;3,6096166667;1752603418,086;9,9804376;9,980432639;9,9804326327;0,0000027649;0,0000024893
446;217,077;3,61795;1752603418,586;9,9804354;9,980432661;9,9804326389;0,0000027649;0,000002504
447;217,578;3,6263;1752603419,086;9,9804332;9,980432672;9,9804326402;0,0000027619;0,0000025039
448;218,077;3,6346166667;1752603419,585;9,9804343;9,980432672;9,9804326439;0,0000027599;0,0000025039
449;218,577;3,64295;1752603420,085;9,9804343;9,980432661;9,9804326476;0,0000027579;0,0000024942
450;219,077;3,6512833333;1752603420,586;9,9804398;9,98043276;9,9804326634;0,0000027754;0,0000025785
451;219,578;3,6596333333;1752603421,086;9,9804365;9,980432771;9,9804326719;0,0000027782;0,0000025922
452;220,078;3,6679666667;1752603421,587;9,9804365;9,980432848;9,9804326804;0,0000027809;0,0000025874
453;220,577;3,6762833333;1752603422,086;9,9804332;9,980432837;9,9804326815;0,000002778;0,0000025835
